# CONTE 
#<time>,E,experiment,{type:start, id:<participantId>}
#<time>,E,experiment,{type:end, id:<participantId>}
schema,{type:I, subtype:t, description:touch, data:[{name:id, type:long}, {name:event, type:str, description:U/D/M}, {name:x, type:int}, {name:y, type:int}]}
schema,{type:I, subtype:a, description:accelerometer, data:[{name:x, type:int}, {name:y, type:int}, {name:z, type:int}, {name:roll, type:int}, {name:pitch, type:int}, {name:yaw, type:int}]}
START LOG
1535034641759,E,experiment,{"type":"start","id":36}
1535034641775,I,a,4,-2,92,-2,-3,88
1535034641776,I,a,6,-2,94,-2,-3,88
1535034641777,I,a,4,-2,100,-2,-3,88
1535034641778,I,a,4,-2,98,-2,-3,88
1535034641779,I,a,4,-2,94,-2,-3,88
1535034641779,I,a,4,-2,94,-2,-3,88
1535034641780,I,a,4,-2,96,-2,-3,88
1535034641780,I,a,4,-2,98,-2,-3,88
1535034641781,I,a,4,-2,96,-2,-3,88
1535034641781,I,a,4,-2,94,-2,-3,88
1535034641781,I,a,4,-2,96,-2,-3,88
1535034641782,I,a,4,-2,98,-2,-3,88
1535034641782,I,a,4,-2,96,-2,-3,88
1535034641782,I,a,4,-2,96,-2,-3,88
1535034641783,I,a,4,-2,96,-2,-3,88
1535034641783,I,a,4,-2,96,-2,-3,88
1535034641783,I,a,4,-2,96,-2,-3,88
1535034641783,I,a,4,-2,96,-2,-3,88
1535034641784,I,a,4,-2,96,-2,-3,88
1535034641784,I,a,4,-2,96,-2,-3,88
1535034641784,I,a,4,-2,96,-2,-3,88
1535034641784,I,a,4,-2,96,-2,-3,88
1535034641784,I,a,4,-2,96,-2,-3,88
1535034641785,I,a,4,-2,96,-2,-3,88
1535034641830,I,a,4,-2,96,-2,-3,88
1535034641830,I,a,4,-2,96,-2,-3,88
1535034641830,I,a,4,-2,96,-2,-3,88
1535034641830,I,a,4,-2,96,-2,-3,88
1535034641833,I,a,4,-2,96,-2,-3,88
1535034641849,I,a,4,-2,96,-2,-3,88
1535034641865,I,a,4,-2,96,-2,-3,88
1535034641881,I,a,4,-2,96,-2,-3,88
1535034641881,I,a,4,-2,96,-2,-3,88
1535034641897,I,a,4,-2,96,-2,-3,88
1535034641914,I,a,4,-2,96,-2,-3,88
1535034641914,I,a,4,-2,96,-2,-3,88
1535034641930,I,a,4,-2,96,-2,-3,88
1535034641947,I,a,4,-2,96,-2,-3,88
1535034641947,I,a,4,-2,96,-2,-3,88
1535034641963,I,a,4,-2,96,-2,-3,88
1535034641979,I,a,4,-2,96,-2,-3,88
1535034641996,I,a,4,-2,96,-2,-3,88
1535034641996,I,a,4,-2,96,-2,-3,88
1535034642012,I,a,4,-2,96,-2,-3,88
1535034642028,I,a,4,-2,96,-2,-3,88
1535034642028,I,a,4,-2,96,-2,-3,88
1535034642045,I,a,4,-2,96,-2,-3,88
1535034642061,I,a,4,-2,96,-2,-3,88
1535034642061,I,a,4,-2,96,-2,-3,88
1535034642077,I,a,4,-2,96,-2,-3,88
1535034642093,I,a,4,-2,96,-2,-3,88
1535034642110,I,a,4,-2,96,-2,-3,88
1535034642126,I,a,4,-2,96,-2,-3,88
1535034642126,I,a,4,-2,96,-2,-3,88
1535034642142,I,a,4,-2,96,-2,-3,88
1535034642158,I,a,4,-2,96,-2,-3,88
1535034642159,I,a,4,-2,96,-2,-3,88
1535034642176,I,a,4,-2,96,-2,-3,88
1535034642192,I,a,4,-2,96,-2,-3,88
1535034642192,I,a,4,-2,96,-2,-3,88
1535034642209,I,a,4,-2,96,-2,-3,88
1535034642227,I,a,4,-2,96,-2,-3,88
1535034642227,I,a,4,-2,96,-2,-3,88
1535034642242,I,a,4,-2,96,-2,-3,88
1535034642259,I,a,4,-2,96,-2,-3,88
1535034642275,I,a,4,-2,96,-2,-3,88
1535034642275,I,a,4,-2,96,-2,-3,88
1535034642291,I,a,4,-2,96,-2,-3,88
1535034642325,I,a,4,-2,96,-2,-3,88
1535034642325,I,a,4,-2,96,-2,-3,88
1535034642325,I,a,4,-2,96,-2,-3,88
1535034642341,I,a,4,-2,98,-2,-3,88
1535034642357,I,a,4,-2,96,-2,-3,88
1535034642357,I,a,4,-2,96,-2,-3,88
1535034642390,I,a,4,-2,96,-2,-3,88
1535034642406,I,a,4,-2,96,-2,-3,88
1535034642407,I,a,4,-2,96,-2,-3,88
1535034642407,I,a,4,-2,96,-2,-3,88
1535034642423,I,a,4,-2,96,-2,-3,88
1535034642439,I,a,4,-2,96,-2,-3,88
1535034642439,I,a,4,-2,96,-2,-3,88
1535034642458,I,a,4,-2,96,-2,-3,88
1535034642459,I,a,4,-2,96,-2,-3,88
1535034642475,I,a,4,-2,96,-2,-3,88
1535034642492,I,a,4,-2,96,-2,-3,88
1535034642509,I,a,4,-2,96,-2,-3,88
1535034642511,I,a,4,-2,96,-2,-3,88
1535034642525,I,a,4,-2,96,-2,-3,88
1535034642542,I,a,4,-2,96,-2,-3,88
1535034642542,I,a,4,-2,96,-2,-3,88
1535034642559,I,a,4,-2,96,-2,-3,88
1535034642575,I,a,4,-2,96,-2,-3,88
1535034642592,I,a,4,-2,96,-2,-3,88
1535034642592,I,a,4,-2,96,-2,-3,88
1535034642608,I,a,4,-2,96,-2,-3,88
1535034642625,I,a,4,-2,96,-2,-3,88
1535034642625,I,a,4,-2,96,-2,-3,88
1535034642641,I,a,4,-2,96,-2,-3,88
1535034642656,I,a,4,-2,96,-2,-3,88
1535034642673,I,a,4,-2,96,-2,-3,88
1535034642673,I,a,4,-2,96,-2,-3,88
1535034642690,I,a,4,-2,96,-2,-3,88
1535034642708,I,a,4,-2,96,-2,-3,88
1535034642708,I,a,4,-2,96,-2,-3,88
1535034642723,I,a,4,-2,96,-2,-3,88
1535034642740,I,a,4,-2,96,-2,-3,88
1535034642741,I,a,4,-2,96,-2,-3,88
1535034642757,I,a,4,-2,96,-2,-3,88
1535034642773,I,a,4,-2,96,-2,-3,88
1535034642790,I,a,4,-2,96,-2,-3,88
1535034642790,I,a,4,-2,96,-2,-3,88
1535034642806,I,a,4,-2,96,-2,-3,88
1535034642823,I,a,4,-2,96,-2,-3,88
1535034642823,I,a,4,-2,96,-2,-3,88
1535034642840,I,a,4,-2,96,-2,-3,88
1535034642858,I,a,4,-2,96,-2,-3,88
1535034642858,I,a,4,-2,96,-2,-3,88
1535034642873,I,a,4,-2,96,-2,-3,88
1535034642890,I,a,4,-2,96,-2,-3,88
1535034642923,I,a,4,-2,96,-2,-3,88
1535034642923,I,a,4,-2,96,-2,-3,88
1535034642923,I,a,4,-2,96,-2,-3,88
1535034642924,I,a,4,-2,96,-2,-3,88
1535034642940,I,a,4,-2,96,-2,-3,88
1535034642957,I,a,4,-2,96,-2,-3,88
1535034642974,I,a,4,-2,96,-2,-3,88
1535034642974,I,a,4,-2,96,-2,-3,88
1535034642991,I,a,4,-2,96,-2,-3,88
1535034643008,I,a,4,-2,96,-2,-3,88
1535034643008,I,a,4,-2,96,-2,-3,88
1535034643024,I,a,4,-2,96,-2,-3,88
1535034643040,I,a,4,-2,96,-2,-3,88
1535034643040,I,a,4,-2,96,-2,-3,88
1535034643057,I,a,4,-2,96,-2,-3,88
1535034643074,I,a,4,-2,96,-2,-3,88
1535034643090,I,a,4,-2,96,-2,-3,88
1535034643091,I,a,4,-2,96,-2,-3,88
1535034643107,I,a,4,-2,96,-2,-3,88
1535034643124,I,a,4,-2,96,-2,-3,88
1535034643124,I,a,4,-2,96,-2,-3,88
1535034643140,I,a,4,-2,96,-2,-3,88
1535034643157,I,a,4,-2,96,-2,-3,88
1535034643173,I,a,4,-2,96,-2,-3,88
1535034643174,I,a,4,-2,96,-2,-3,88
1535034643191,I,a,4,-2,96,-2,-3,88
1535034643207,I,a,4,-2,96,-2,-3,88
1535034643208,I,a,4,-2,96,-2,-3,88
1535034643224,I,a,4,-2,96,-2,-3,88
1535034643240,I,a,4,-2,96,-2,-3,88
1535034643257,I,a,4,-2,96,-2,-3,88
1535034643257,I,a,4,-2,96,-2,-3,88
1535034643274,I,a,4,-2,96,-2,-3,88
1535034643290,I,a,4,-2,96,-2,-3,88
1535034643291,I,a,4,-2,96,-2,-3,88
1535034643307,I,a,4,-2,96,-2,-3,88
1535034643324,I,a,4,-2,96,-2,-3,88
1535034643324,I,a,4,-2,96,-2,-3,88
1535034643340,I,a,4,-2,96,-2,-3,88
1535034643357,I,a,4,-2,96,-2,-3,88
1535034643358,I,a,4,-2,96,-2,-3,88
1535034643373,I,a,4,-2,96,-2,-3,88
1535034643391,I,a,4,-2,96,-2,-3,88
1535034643407,I,a,4,-2,96,-2,-3,88
1535034643407,I,a,4,-2,96,-2,-3,88
1535034643423,I,a,4,-2,96,-2,-3,88
1535034643441,I,a,4,-2,96,-2,-3,88
1535034643441,I,a,4,-2,96,-2,-3,88
1535034643458,I,a,4,-2,96,-2,-3,88
1535034643473,I,a,4,-2,96,-2,-3,88
1535034643491,I,a,4,-2,96,-2,-3,88
1535034643491,I,a,4,-2,96,-2,-3,88
1535034643507,I,a,4,-2,96,-2,-3,88
1535034643525,I,a,4,-2,96,-2,-3,88
1535034643525,I,a,4,-2,96,-2,-3,88
1535034643540,I,a,4,-2,96,-2,-3,88
1535034643557,I,a,4,-2,96,-2,-3,88
1535034643558,I,a,4,-2,96,-2,-3,88
1535034643573,I,a,4,-2,96,-2,-3,88
1535034643591,I,a,4,-2,96,-2,-3,88
1535034643640,I,a,4,-2,96,-2,-3,88
1535034643641,I,a,4,-2,96,-2,-3,88
1535034643641,I,a,4,-2,96,-2,-3,88
1535034643641,I,a,4,-2,96,-2,-3,88
1535034643658,I,a,4,-2,96,-2,-3,88
1535034643658,I,a,4,-2,96,-2,-3,88
1535034643771,I,a,4,-2,96,-2,-3,88
1535034643771,I,a,4,-2,96,-2,-3,88
1535034643771,I,a,4,-2,96,-2,-3,88
1535034643771,I,a,4,-2,96,-2,-3,88
1535034643771,I,a,4,-2,96,-2,-3,88
1535034643771,I,a,4,-2,96,-2,-3,88
1535034643771,I,a,4,-2,96,-2,-3,88
1535034643772,I,a,4,-2,96,-2,-3,88
1535034643772,I,a,4,-2,96,-2,-3,88
1535034643772,I,a,4,-2,96,-2,-3,88
1535034643790,I,a,4,-2,96,-2,-3,88
1535034643790,I,a,4,-2,96,-2,-3,88
1535034643818,I,a,4,-2,96,-2,-3,88
1535034643818,I,a,4,-2,96,-2,-3,88
1535034643847,I,a,4,-2,96,-2,-3,88
1535034643847,I,a,4,-2,96,-2,-3,88
1535034643847,I,a,4,-2,96,-2,-3,88
1535034643864,I,a,4,-2,96,-2,-3,88
1535034643916,I,a,4,-2,96,-2,-3,88
1535034643916,I,a,4,-2,96,-2,-3,88
1535034643916,I,a,4,-2,96,-2,-3,88
1535034643916,I,a,4,-2,96,-2,-3,88
1535034643916,I,a,4,-2,96,-2,-3,88
1535034643941,I,a,4,-2,96,-2,-3,88
1535034643941,I,a,4,-2,96,-2,-3,88
1535034643958,I,a,4,-2,96,-2,-3,88
1535034643974,I,a,4,-2,96,-2,-3,88
1535034643975,I,a,4,-2,96,-2,-3,88
1535034643990,I,a,4,-2,96,-2,-3,88
1535034644007,I,a,4,-2,96,-2,-3,88
1535034644024,I,a,4,-2,96,-2,-3,88
1535034644024,I,a,4,-2,96,-2,-3,88
1535034644040,I,a,4,-2,96,-2,-3,88
1535034644056,I,a,4,-2,96,-2,-3,88
1535034644057,I,a,4,-2,96,-2,-3,88
1535034644074,I,a,4,-2,96,-2,-3,88
1535034644091,I,a,4,-2,96,-2,-3,88
1535034644106,I,a,4,-2,96,-2,-3,88
1535034644123,I,a,4,-2,96,-2,-3,88
1535034644123,I,a,4,-2,96,-2,-3,88
1535034644139,I,a,4,-2,96,-2,-3,88
1535034644157,I,a,4,-2,96,-2,-3,88
