# CONTE 
#<time>,E,experiment,{type:start, id:<participantId>}
#<time>,E,experiment,{type:end, id:<participantId>}
schema,{type:I, subtype:t, description:touch, data:[{name:id, type:long}, {name:event, type:str, description:U/D/M}, {name:x, type:int}, {name:y, type:int}]}
schema,{type:I, subtype:a, description:accelerometer, data:[{name:x, type:int}, {name:y, type:int}, {name:z, type:int}, {name:roll, type:int}, {name:pitch, type:int}, {name:yaw, type:int}]}
START LOG
1533946076512,E,experiment,{"type":"start","id":1}
1533946076545,I,a,-4,0,100,0,3,192
1533946076546,I,a,-4,0,100,0,3,192
1533946076546,I,a,-4,0,100,0,3,192
1533946076547,I,a,-4,0,100,0,3,192
1533946076548,I,a,-4,0,100,0,3,192
1533946076548,I,a,-4,0,100,0,3,192
1533946076549,I,a,-4,0,100,0,3,192
1533946076549,I,a,-4,0,100,0,3,192
1533946076549,I,a,-4,0,100,0,3,192
1533946076550,I,a,-4,0,100,0,3,192
1533946076550,I,a,-4,0,100,0,3,192
1533946076551,I,a,-4,0,100,0,3,192
1533946076551,I,a,-4,0,100,0,3,192
1533946076551,I,a,-4,0,100,0,3,192
1533946076552,I,a,-4,0,100,0,3,192
1533946076552,I,a,-4,0,100,0,3,192
1533946076583,I,a,-4,0,100,0,3,192
1533946076583,I,a,-4,0,100,0,3,192
1533946076584,I,a,-4,0,100,0,3,192
1533946076608,I,a,-4,0,100,0,3,192
1533946076608,I,a,-4,0,100,0,3,192
1533946076624,I,a,-4,0,100,0,3,192
1533946076641,I,a,-4,0,100,0,3,192
1533946076657,I,a,-4,0,100,0,3,192
1533946076657,I,a,-4,0,100,0,3,192
1533946076674,I,a,-4,0,100,0,3,192
1533946076691,I,a,-4,0,100,0,3,192
1533946076691,I,a,-4,0,100,0,3,192
1533946076707,I,a,-4,0,100,0,3,192
1533946076724,I,a,-4,0,100,0,3,192
1533946076724,I,a,-4,0,100,0,3,192
1533946076741,I,a,-4,0,100,0,3,192
1533946076757,I,a,-4,0,100,0,3,192
1533946076774,I,a,-4,0,100,0,3,192
1533946076774,I,a,-4,0,100,0,3,192
1533946076791,I,a,-4,0,100,0,3,192
1533946076808,I,a,-4,0,100,0,3,192
1533946076808,I,a,-4,0,100,0,3,192
1533946076824,I,a,-4,0,100,0,3,192
1533946076841,I,a,-4,0,100,0,3,192
1533946076841,I,a,-4,0,100,0,3,192
1533946076857,I,a,-4,0,100,0,3,192
1533946076874,I,a,-4,0,100,0,3,192
1533946076875,I,a,-4,0,100,0,3,192
1533946076890,I,a,-4,0,100,0,3,192
1533946076907,I,a,-4,0,100,0,3,192
1533946076924,I,a,-4,0,100,0,3,192
1533946076924,I,a,-4,0,100,0,3,192
1533946076941,I,a,-4,0,100,0,3,192
1533946076941,I,a,-4,0,100,0,3,192
1533946076957,I,a,-4,0,100,0,3,192
1533946076974,I,a,-4,0,100,0,3,192
1533946076991,I,a,-4,0,100,0,3,192
1533946076991,I,a,-4,0,100,0,3,192
1533946077007,I,a,-4,0,100,0,3,192
1533946077024,I,a,-4,0,100,0,3,192
1533946077025,I,a,-4,0,100,0,3,192
1533946077041,I,a,-4,0,100,0,3,192
1533946077058,I,a,-4,0,100,0,3,192
1533946077058,I,a,-4,0,100,0,3,192
1533946077074,I,a,-4,0,100,0,3,192
1533946077091,I,a,-4,0,100,0,3,192
1533946077091,I,a,-4,0,100,0,3,192
1533946077107,I,a,-4,0,100,0,3,192
1533946077124,I,a,-4,0,100,0,3,192
1533946077124,I,a,-4,0,100,0,3,192
1533946077146,I,a,-4,0,100,0,3,192
1533946077162,I,a,-4,0,100,0,3,192
1533946077162,I,a,-4,0,100,0,3,192
1533946077179,I,a,-4,0,100,0,3,192
1533946077196,I,a,-4,0,100,0,3,192
1533946077196,I,a,-4,0,100,0,3,192
1533946077213,I,a,-4,0,100,0,3,192
1533946077229,I,a,-4,0,100,0,3,192
1533946077246,I,a,-4,0,100,0,3,192
1533946077246,I,a,-4,0,100,0,3,192
1533946077262,I,a,-4,0,100,0,3,192
1533946077279,I,a,-4,0,100,0,3,192
1533946077279,I,a,-4,0,100,0,3,192
1533946077296,I,a,-4,0,100,0,3,192
1533946077313,I,a,-4,0,100,0,3,192
1533946077313,I,a,-4,0,100,0,3,192
1533946077330,I,a,-4,0,100,0,3,192
1533946077347,I,a,-4,0,100,0,3,192
1533946077347,I,a,-4,0,100,0,3,192
1533946077364,I,a,-4,0,100,0,3,192
1533946077381,I,a,-4,0,100,0,3,192
1533946077381,I,a,-4,0,100,0,3,192
1533946077397,I,a,-4,0,100,0,3,192
1533946077414,I,a,-4,0,100,0,3,192
1533946077414,I,a,-4,0,100,0,3,192
1533946077431,I,a,-4,0,100,0,3,192
1533946077447,I,a,-4,0,100,0,3,192
1533946077463,I,a,-4,0,100,0,3,192
1533946077463,I,a,-4,0,100,0,3,192
1533946077480,I,a,-4,0,100,0,3,192
1533946077496,I,a,-4,0,100,0,3,192
1533946077513,I,a,-4,0,100,0,3,192
1533946077513,I,a,-4,0,100,0,3,192
1533946077529,I,a,-4,0,100,0,3,192
1533946077547,I,a,-4,0,100,0,3,192
1533946077547,I,a,-4,0,100,0,3,192
1533946077563,I,a,-4,0,100,0,3,192
1533946077579,I,a,-4,0,100,0,3,192
1533946077579,I,a,-4,0,100,0,3,192
1533946077595,I,a,-4,0,100,0,3,192
1533946077612,I,a,-4,0,100,0,3,192
1533946077612,I,a,-4,0,100,0,3,192
1533946077629,I,a,-4,0,100,0,3,192
1533946077646,I,a,-4,0,100,0,3,192
1533946077663,I,a,-4,0,100,0,3,192
1533946077663,I,a,-4,0,100,0,3,192
1533946077680,I,a,-4,0,100,0,3,192
1533946077697,I,a,-4,0,100,0,3,192
1533946077697,I,a,-4,0,100,0,3,192
1533946077713,I,a,-4,0,100,0,3,192
1533946077730,I,a,-4,0,100,0,3,192
1533946077730,I,a,-4,0,100,0,3,192
1533946077747,I,a,-6,0,100,0,3,192
1533946077764,I,a,-4,0,100,0,3,192
1533946077764,I,a,-4,0,100,0,3,192
1533946077780,I,a,-4,0,100,0,3,192
1533946077797,I,a,-4,0,100,0,3,192
1533946077797,I,a,-4,0,100,0,3,192
1533946077814,I,a,-4,0,100,0,3,192
1533946077831,I,a,-4,0,100,0,3,192
1533946077831,I,a,-4,0,100,0,3,192
1533946077848,I,a,-4,0,100,0,3,192
1533946077865,I,a,-4,0,100,0,3,192
1533946077865,I,a,-4,0,100,0,3,192
1533946077882,I,a,-4,0,100,0,3,192
1533946077899,I,a,-4,0,100,0,3,192
1533946077899,I,a,-4,0,100,0,3,192
1533946077916,I,a,-4,0,100,0,3,192
1533946077933,I,a,-4,0,100,0,3,192
1533946077950,I,a,-4,0,100,0,3,192
1533946077950,I,a,-4,0,100,0,3,192
1533946077967,I,a,-4,0,100,0,3,192
1533946077984,I,a,-4,0,100,0,3,192
1533946077984,I,a,-4,0,100,0,3,192
1533946078001,I,a,-4,0,100,0,3,192
1533946078018,I,a,-4,0,100,0,3,192
1533946078018,I,a,-4,0,100,0,3,192
1533946078035,I,a,-4,0,100,0,3,192
1533946078052,I,a,-4,0,100,0,3,192
1533946078052,I,a,-4,0,100,0,3,192
1533946078069,I,a,-4,0,100,0,3,192
1533946078086,I,a,-4,0,100,0,3,192
1533946078086,I,a,-4,0,100,0,3,192
1533946078103,I,a,-4,0,100,0,3,192
1533946078120,I,a,-4,0,100,0,3,192
1533946078120,I,a,-4,0,100,0,3,192
1533946078137,I,a,-4,0,100,0,3,192
1533946078154,I,a,-4,0,100,0,3,192
1533946078154,I,a,-4,0,100,0,3,192
1533946078171,I,a,-4,0,100,0,3,192
1533946078190,I,a,-4,0,100,0,3,192
1533946078190,I,a,-4,0,100,0,3,192
1533946078207,I,a,-4,0,100,0,3,192
1533946078223,I,a,-4,0,100,0,3,192
1533946078223,I,a,-4,0,100,0,3,192
1533946078240,I,a,-4,0,100,0,3,192
1533946078257,I,a,-4,0,100,0,3,192
1533946078257,I,a,-4,0,100,0,3,192
1533946078274,I,a,-4,0,100,0,3,192
1533946078291,I,a,-4,0,100,0,3,192
1533946078291,I,a,-4,0,100,0,3,192
1533946078307,I,a,-4,0,100,0,3,192
1533946078324,I,a,-4,0,100,0,3,192
1533946078340,I,a,-4,0,100,0,3,192
1533946078340,I,a,-4,0,100,0,3,192
1533946078357,I,a,-4,0,100,0,3,192
1533946078374,I,a,-4,0,100,0,3,192
1533946078374,I,a,-4,0,100,0,3,192
1533946078390,I,a,-4,0,100,0,3,192
1533946078407,I,a,-4,0,100,0,3,192
1533946078423,I,a,-4,0,100,0,3,192
1533946078424,I,a,-4,0,100,0,3,192
1533946078440,I,a,-4,0,100,0,3,192
1533946078457,I,a,-4,0,100,0,3,192
1533946078457,I,a,-4,0,100,0,3,192
1533946078474,I,a,-4,0,100,0,3,192
1533946078490,I,a,-4,0,100,0,3,192
1533946078490,I,a,-4,0,100,0,3,192
1533946078507,I,a,-4,0,100,0,3,192
1533946078524,I,a,-4,0,100,0,3,192
1533946078524,I,a,-4,0,100,0,3,192
1533946078552,I,a,-4,0,100,0,3,192
1533946078552,I,a,-4,0,100,0,3,192
1533946078574,I,a,-4,0,100,0,3,192
1533946078574,I,a,-4,0,100,0,3,192
1533946078590,I,a,-4,0,100,0,3,192
1533946078608,I,a,-6,0,100,0,3,192
1533946078608,I,a,-4,0,100,0,3,192
1533946078623,I,a,-4,0,100,0,3,192
1533946078640,I,a,-4,0,100,0,3,192
1533946078640,I,a,-4,0,100,0,3,192
1533946078657,I,a,-4,0,100,0,3,192
1533946078674,I,a,-4,0,100,0,3,192
1533946078690,I,a,-4,0,100,0,3,192
1533946078690,I,a,-4,0,100,0,3,192
1533946078707,I,a,-4,0,100,0,3,192
1533946078723,I,a,-4,0,100,0,3,192
1533946078723,I,a,-4,0,100,0,3,192
1533946078740,I,a,-4,0,100,0,3,192
1533946078757,I,a,-4,0,100,0,3,192
1533946078757,I,a,-4,0,100,0,3,192
1533946078773,I,a,-4,0,100,0,3,192
1533946078790,I,a,-4,0,100,0,3,192
1533946078790,I,a,-4,0,100,0,3,192
1533946078807,I,a,-4,0,100,0,3,192
1533946078823,I,a,-4,0,100,0,3,192
1533946078823,I,a,-4,0,100,0,3,192
1533946078841,I,a,-4,0,100,0,3,192
1533946078857,I,a,-4,0,100,0,3,192
1533946078857,I,a,-4,0,100,0,3,192
1533946078874,I,a,-4,0,100,0,3,192
1533946078890,I,a,-4,0,100,0,3,192
1533946078890,I,a,-4,0,100,0,3,192
1533946078907,I,a,-4,0,100,0,3,192
1533946078924,I,a,-4,0,100,0,3,192
1533946078924,I,a,-4,0,100,0,3,192
1533946078940,I,a,-4,0,100,0,3,192
1533946078957,I,a,-4,0,100,0,3,192
1533946078957,I,a,-4,0,100,0,3,192
1533946078973,I,a,-4,0,100,0,3,192
1533946078990,I,a,-4,0,100,0,3,192
1533946079007,I,a,-4,0,100,0,3,192
1533946079007,I,a,-4,0,100,0,3,192
1533946079024,I,a,-4,0,100,0,3,192
1533946079041,I,a,-4,0,100,0,3,192
1533946079041,I,a,-4,0,100,0,3,192
1533946079058,I,a,-4,0,100,0,3,192
1533946079074,I,a,-4,0,100,0,3,192
1533946079090,I,a,-4,0,100,0,3,192
1533946079091,I,a,-4,0,100,0,3,192
1533946079107,I,a,-4,0,100,0,3,192
1533946079124,I,a,-4,0,100,0,3,192
1533946079124,I,a,-4,0,100,0,3,192
1533946079140,I,a,-4,0,100,0,3,192
